Date,Open,High,Low,Close,Adj Close,Volume
2003-12-12,35.099998,36.740002,34.605,36.264999,32.099792,7975320
2003-12-15,36.59,36.599998,35.134998,35.365002,31.303152,1457270
2003-12-16,35.59,36.48,35.455002,35.98,31.847513,3785920
2003-12-17,35.900002,36.099998,35.52,35.935001,31.807682,4227940
2003-12-18,36,36.080002,35.154999,35.52,31.44035,2544680
2003-12-19,35.334999,36,35.334999,35.830002,31.714754,2794700
2003-12-22,35.599998,36.09,35.599998,35.950001,31.820967,2001010
2003-12-23,35.900002,36.5,35.099998,35.244999,31.196939,1749160
2003-12-24,35.639999,36.07,35.209999,36.005001,31.869644,2101190
2003-12-25,36.005001,36.005001,36.005001,36.005001,31.869644,0
2003-12-26,36,36.494999,35.5,35.860001,31.741299,1384380
2003-12-29,36.200001,38.505001,36.200001,37.98,33.617805,3972870
2003-12-30,38.099998,38.375,36.5,36.805,32.577766,10495030
2003-12-31,37,37.75,36.314999,36.509998,32.316643,2219200
2004-01-01,36.299999,36.799999,35.950001,36.665001,32.453842,1888540
2004-01-02,37.380001,37.509998,35.84,36.285,32.117489,4609750
2004-01-05,36.799999,37.150002,36.25,36.52,32.325497,2932510
2004-01-06,36.025002,37.240002,35.900002,36.150002,31.998001,4383810
2004-01-07,36.299999,37,35.73,36.09,31.944889,3860850
2004-01-08,36.150002,36.400002,35.314999,36.165001,32.011272,6448740
2004-01-09,36.555,38.599998,36.299999,36.845001,32.613174,9877340
2004-01-12,36.650002,36.919998,36.305,36.490002,32.29895,5868760
2004-01-13,36.5,36.66,36.205002,36.490002,32.29895,6436600
2004-01-14,36.610001,36.924999,36.299999,36.775002,32.551208,6888360
2004-01-15,37.099998,40.299999,37.099998,38.505001,34.082508,15046910
2004-01-16,38.705002,40.049999,37.209999,38.165001,33.781551,8878340
2004-01-19,38.490002,38.490002,36.799999,36.985001,32.737087,6200880
2004-01-20,37.099998,38.084999,36.799999,36.985001,32.737087,7097170
2004-01-21,37,37.095001,36.049999,36.915001,32.675137,6635930
2004-01-22,37.75,37.779999,36.419998,36.68,32.467125,5103940
2004-01-23,35.200001,37.334999,30.055,36.485001,32.294525,2727250
2004-01-26,36.485001,36.485001,36.485001,36.485001,32.294525,0
2004-01-27,36.48,37.195,36.009998,36.560001,32.360909,3548580
2004-01-28,40.674999,40.674999,35.700001,36.02,31.882921,3374600
2004-01-29,36,37.48,34.525002,35.599998,31.51116,4074860
2004-01-30,35.299999,35.299999,33.549999,34.494999,30.533083,2386790
2004-02-02,34.494999,34.494999,34.494999,34.494999,30.533083,0
2004-02-03,34,35.195,33,33.669998,29.802834,6278270
2004-02-04,33.18,35.389999,32.549999,34.994999,30.975651,2923020
2004-02-05,34.825001,36,34.509998,35.674999,31.577555,2960280
2004-02-06,35.849998,36,34.525002,35.474998,31.400513,3799950
2004-02-09,35.950001,36.75,35.814999,36.424999,32.241402,4139230
2004-02-10,36.799999,37.584999,36.700001,37.285,33.002644,3405280
2004-02-11,37.549999,37.75,37.150002,37.455002,33.153107,2749150
2004-02-12,37.75,38.200001,37.105,37.455002,33.153107,2470480
2004-02-13,37.400002,37.57,36.830002,37.48,33.175228,1801760
2004-02-16,37.985001,38.009998,37.400002,37.82,33.476192,2377020
2004-02-17,37.514999,38.34,37.360001,38.07,33.697472,2967490
2004-02-18,37.615002,38.34,37.505001,37.935001,33.57798,1444770
2004-02-19,38.044998,38.049999,37.314999,37.48,33.175228,1669630
2004-02-20,37.400002,37.485001,35.639999,36.490002,32.29895,4829670
2004-02-23,35.610001,36.945,35.400002,36.720001,32.502522,1362030
2004-02-24,36.599998,37.400002,36.25,37.154999,32.887558,2490590
2004-02-25,37.439999,37.439999,36.055,36.52,32.325497,1626460
2004-02-26,36.299999,37.200001,36.299999,36.904999,32.666283,4045420
2004-02-27,36.994999,37.75,36.424999,37.465,33.161957,2953400
2004-03-01,37.689999,38.400002,37.25,37.855,33.507172,2236410
2004-03-02,37.855,37.855,37.855,37.855,33.507172,0
2004-03-03,38.044998,40,37.709999,39.200001,34.697689,5833560
2004-03-04,39.169998,39.169998,37.724998,38.32,33.918755,2620760
2004-03-05,38.490002,38.785,37.950001,38.244999,33.852367,2148750
2004-03-08,38.549999,39.244999,37.805,37.990002,33.626663,2916670
2004-03-09,38.764999,38.764999,37.235001,37.505001,33.197361,1076020
2004-03-10,37.5,38,37,37.830002,33.485043,2365520
2004-03-11,37.75,38,37.224998,37.599998,33.281448,2198200
2004-03-12,37.41,37.549999,35.985001,36.685001,32.471546,3105850
2004-03-15,37.349998,37.349998,36.025002,36.169998,32.015697,2148750
2004-03-16,35.369999,36.439999,34.650002,35.935001,31.807682,3139840
2004-03-17,35.799999,36.5,35.134998,35.93,31.803259,2231590
2004-03-18,35.900002,36.099998,34.799999,35.535,31.453627,1508680
2004-03-19,35.099998,35.799999,35.025002,35.375,31.312002,1873370
2004-03-22,35.775002,35.775002,33.514999,33.884998,29.993141,1968480
2004-03-23,33.875,34.75,33.599998,34.5,30.53751,1833440
2004-03-24,34.994999,36.98,34.209999,35.764999,31.657215,1613800
2004-03-25,36,36.490002,35.75,36.290001,32.121914,2351290
2004-03-26,36.400002,37.810001,36.205002,37.41,33.113274,2113300
2004-03-29,37.700001,37.98,37.005001,37.805,33.462902,1634710
2004-03-30,37.599998,37.700001,36.275002,36.915001,32.675137,2111730
2004-03-31,37.349998,38.189999,36.549999,37.875,33.524872,2877900
2004-04-01,38.240002,38.599998,36.799999,38.435001,34.020554,3735800
2004-04-02,38.700001,39.200001,38.314999,38.889999,34.423294,2289410
2004-04-05,39.110001,40,38.150002,38.669998,34.22855,3485000
2004-04-06,39.240002,39.314999,38.009998,38.209999,33.821388,1560700
2004-04-07,38.5,38.674999,38,38.075001,33.701897,800870
2004-04-08,37.799999,39.139999,37.595001,38.049999,33.679768,2888270
2004-04-09,38.049999,38.049999,38.049999,38.049999,33.679768,0
2004-04-12,38.369999,38.369999,37.205002,37.540001,33.22834,1238060
2004-04-13,37.669998,38.400002,37.52,38.255001,33.861221,1539480
2004-04-14,38.255001,38.255001,38.255001,38.255001,33.861221,0
2004-04-15,38.5,38.599998,37.799999,38.099998,33.724026,2232240
2004-04-16,38.389999,38.985001,37.705002,37.849998,33.502731,1685640
2004-04-19,37.994999,38.080002,37.435001,37.834999,33.48946,2619180
2004-04-20,37.799999,38.075001,37.375,37.48,33.175228,1858040
2004-04-21,37.700001,37.700001,37.115002,37.294998,33.011486,4414060
2004-04-22,37.5,37.900002,37.025002,37.514999,33.206219,3392040
2004-04-23,37.889999,38.474998,37.349998,37.985001,33.622234,3049640
2004-04-26,37.985001,37.985001,37.985001,37.985001,33.622234,0
2004-04-27,37.514999,38.485001,37.009998,38.080002,33.706329,3092710
2004-04-28,38.200001,38.5,37.599998,37.985001,33.622234,1925590
2004-04-29,38,38.5,37.099998,38.16,33.777138,2065980
2004-04-30,38.200001,38.290001,37.549999,37.805,33.462902,1177950
2004-05-03,37.5,37.945,37.305,37.775002,33.436359,966450
2004-05-04,37.985001,38.5,37.514999,37.639999,33.316856,1093670
2004-05-05,37.849998,39.5,37.700001,38.25,33.8568,3225680
2004-05-06,38.400002,39.299999,38.110001,38.285,34.200722,2715640
2004-05-07,38.299999,38.5,37,37.540001,33.535206,1581760
2004-05-10,36.814999,38.799999,36.810001,38.18,34.106926,1270830
2004-05-11,37.41,37.575001,37,37.195,33.227001,2034810
2004-05-12,37.099998,37.48,35.310001,36.744999,32.825012,2814420
2004-05-13,36.5,37.990002,35.110001,36.889999,32.954536,2546280
2004-05-14,36.450001,37.200001,33.5,35.264999,31.502905,3872230
2004-05-17,35,35,25.615,27.985001,24.999535,2610730
2004-05-18,28,36,27.504999,35.209999,31.453764,5613240
2004-05-19,35.5,36.990002,34.119999,35.314999,31.547564,2476020
2004-05-20,35.5,36,34.5,35.439999,31.659235,2281360
2004-05-21,34.529999,36.400002,33.895,36.23,32.364964,1734860
2004-05-24,36.105,37.18,36.099998,36.889999,32.954536,1195540
2004-05-25,36.305,37.035,36.200001,36.93,32.990284,1554950
2004-05-26,37.445,37.98,36.700001,36.919998,32.981342,1877400
2004-05-27,36.215,37.900002,36.095001,37.400002,33.410133,3141350
2004-05-28,37.105,37.794998,36.514999,36.889999,32.954536,2759970
2004-05-31,36.325001,36.599998,34.805,35.125,31.377831,3324140
2004-06-01,35.599998,35.900002,34.799999,35.145,31.395704,2645700
2004-06-02,35.400002,36,35,35.685001,31.878098,1861010
2004-06-03,36,36.16,34.915001,35.084999,31.342106,1903140
2004-06-04,35,35.799999,34.599998,35.595001,31.797695,1351180
2004-06-07,36,36.889999,35.605,35.924999,32.092487,5001720
2004-06-08,36.195,36.799999,36.02,36.445,32.557022,1620610
2004-06-09,36.395,37.200001,36.209999,37.029999,33.079605,1221340
2004-06-10,37,39.200001,37,37.900002,33.8568,6899450
2004-06-11,37.950001,38.485001,35.715,36,32.1595,2918060
2004-06-14,36.200001,36.700001,35.525002,36.075001,32.22649,4321370
2004-06-15,36.299999,36.799999,35.825001,36.52,32.624016,2983050
2004-06-16,36.875,37.099998,36.599998,36.865002,32.932213,2259150
2004-06-17,36.810001,37.59,36.720001,37.505001,33.503933,2428770
2004-06-18,37.700001,37.799999,37.125,37.490002,33.49054,1606640
2004-06-21,37.5,38,37.299999,37.764999,33.736206,1238320
2004-06-22,37.525002,37.974998,37.205002,37.580002,33.570934,2066160
2004-06-23,37.865002,37.994999,36.200001,36.494999,32.601677,2808510
2004-06-24,36.93,39.09,36,38.134998,34.06673,3581000
2004-06-25,37.505001,37.880001,35.75,36.740002,32.820549,5846690
2004-06-28,36.700001,37.099998,35.950001,36.845001,32.914341,2825650
2004-06-29,36.900002,37.174999,36.599998,36.955002,33.012615,2200540
2004-06-30,37,37.049999,36.5,36.970001,33.026009,1477580
2004-07-01,37,37.404999,36.720001,37.16,33.195747,1615080
2004-07-02,36.994999,36.994999,36.224998,36.450001,32.561493,2077180
2004-07-05,35,36.200001,34.110001,36.154999,32.297951,5538590
2004-07-06,36,36.799999,35.599998,36.689999,32.775875,2900680
2004-07-07,36.400002,37.200001,36.400002,37.029999,33.079605,2483910
2004-07-08,36.615002,37.445,36,36.424999,32.539146,3056730
2004-07-09,35.900002,37.195,35.665001,36.875,32.941147,2792590
2004-07-12,37,37.290001,36.5,36.830002,32.900948,1984440
2004-07-13,37,37,36,36.529999,32.632946,1422670
2004-07-14,36.900002,37.290001,36.345001,36.494999,32.601677,2579530
2004-07-15,36.799999,37,36.415001,36.494999,32.601677,1165170
2004-07-16,36.599998,36.790001,35.985001,36.610001,32.704414,1314910
2004-07-19,36.889999,36.985001,36.5,36.630001,32.722282,1091080
2004-07-20,36.599998,37.099998,36.255001,37.005001,33.057281,1499600
2004-07-21,37.150002,37.5,36.700001,37.02,33.070679,3870840
2004-07-22,37.459999,37.490002,36.799999,36.950001,33.008141,2790700
2004-07-23,36.849998,37.099998,36.450001,36.959999,33.017082,1619370
2004-07-26,36.900002,37.599998,36.5,37.455002,33.459274,2681380
2004-07-27,37.200001,37.595001,36.700001,37.375,33.387806,5579680
2004-07-28,37.400002,37.400002,36.805,37.209999,33.240414,2709200
2004-07-29,37.099998,37.950001,36.91,37.575001,33.566463,3300850
2004-07-30,37.599998,37.700001,37.049999,37.52,33.517338,2611440
2004-08-02,37.5,37.5,37.005001,37.189999,33.222538,1122990
2004-08-03,37.189999,37.200001,36.349998,36.5,32.606152,3579370
2004-08-04,36.5,36.875,36.009998,36.514999,32.619553,1223400
2004-08-05,36.595001,37.494999,36.525002,37.195,33.227001,1315230
2004-08-06,36.810001,37,36.099998,36.759998,32.838421,1337380
2004-08-09,36.799999,37.169998,36.5,36.970001,33.026009,898980
2004-08-10,37.049999,37.549999,36.985001,37.41,33.419071,1948970
2004-08-11,37.105,37.650002,36.810001,37.439999,33.445862,2252070
2004-08-12,37.130001,37.389999,36.830002,37.080002,33.124283,843760
2004-08-13,37.099998,37.189999,36.305,36.5,32.606152,732310
2004-08-16,36.349998,36.535,36.060001,36.195,32.333687,857150
2004-08-17,36.68,36.98,36.105,36.365002,32.485558,7318960
2004-08-18,36.400002,36.5,36,36.150002,32.293491,2082250
2004-08-19,36.900002,36.900002,36,36.130001,32.275623,4262170
2004-08-20,36.130001,36.349998,35.615002,35.689999,31.882563,579090
2004-08-23,36.099998,36.599998,35.310001,36.419998,32.534679,873800
2004-08-24,36.5,37.645,36.215,37.474998,33.477135,1284600
2004-08-25,37.490002,37.700001,37.105,37.474998,33.477135,1212030
2004-08-26,37.490002,38.189999,37.209999,37.945,33.896999,2649920
2004-08-27,37.889999,37.945,36.900002,36.950001,33.008141,735030
2004-08-30,37,37.384998,36.799999,37.125,33.164486,582610
2004-08-31,36.799999,37,36.555,36.764999,32.84288,1315590
2004-09-01,36.799999,37.025002,36.619999,36.855,32.923279,1061830
2004-09-02,36.724998,37.380001,36.720001,37.09,33.133213,705700
2004-09-03,37.150002,37.264999,36.805,37.02,33.070679,1086940
2004-09-06,37.099998,37.799999,36.924999,37.715,33.691532,1438940
2004-09-07,37.98,38.5,37.560001,38.18,34.106926,3505010
2004-09-08,38.209999,40.035,37.200001,39.404999,35.201237,15073640
2004-09-09,39.900002,40.34,37.849998,38.189999,34.115856,16423720
2004-09-10,38.299999,39.470001,38.224998,38.959999,34.803715,8138220
2004-09-13,38.5,39.5,38.400002,38.84,34.696526,3984790
2004-09-14,38.990002,39.5,38.5,39.130001,34.955582,3330710
2004-09-15,39.34,40.07,39.205002,39.514999,35.299511,7919560
2004-09-16,39.790001,39.950001,39.465,39.544998,35.326305,3057140
2004-09-17,39.299999,40.68,39.299999,40.290001,35.991829,6213920
2004-09-20,40.299999,41,39.540001,40.505001,36.183895,6422750
2004-09-21,41.474998,41.474998,40.150002,40.619999,36.286613,4864740
2004-09-22,40.889999,41.384998,40.400002,41.220001,36.822617,8902480
2004-09-23,41.200001,41.669998,40.82,41.040001,36.661819,5403210
2004-09-24,40.799999,41.244999,40.154999,40.465,36.148163,6757340
2004-09-27,40.5,40.599998,39.470001,39.845001,35.594311,7345740
2004-09-28,40.005001,40.889999,40.005001,40.509998,36.188362,7246110
2004-09-29,39.625,41,39.625,40.41,36.099026,4756170
2004-09-30,40.799999,40.84,40,40.200001,35.911434,3812440
2004-10-01,40.98,41.419998,40.529999,41.075001,36.693089,6751800
2004-10-04,41.59,41.880001,41.130001,41.610001,37.171009,5174650
2004-10-05,41.700001,41.869999,41.380001,41.625,37.184406,3507710
2004-10-06,41.790001,41.805,41.099998,41.209999,36.813683,2211150
2004-10-07,41.695,41.695,40.549999,41.014999,36.639484,1437410
2004-10-08,41.200001,41.200001,40.75,40.974998,36.603745,2125530
2004-10-11,40.799999,41.185001,40.700001,40.889999,36.527828,1144770
2004-10-12,40.849998,40.889999,40.115002,40.330002,36.027561,910450
2004-10-13,40.330002,40.330002,40.330002,40.330002,36.027561,0
2004-10-14,40.445,40.474998,39.615002,40.029999,35.759563,1573840
2004-10-15,40.700001,40.790001,40.139999,40.619999,36.286613,2399120
2004-10-18,40.98,41.084999,40.610001,40.895,36.532288,1970570
2004-10-19,40.900002,41.685001,40.860001,41.470001,37.045948,4022360
2004-10-20,41.490002,41.639999,40.900002,41.09,36.70649,1949310
2004-10-21,41.189999,41.189999,40.025002,40.369999,36.063282,2820280
2004-10-22,40.369999,40.369999,40.369999,40.369999,36.063282,0
2004-10-25,40.75,41.200001,40.52,40.974998,36.603745,3238040
2004-10-26,40.700001,41.224998,40.365002,40.900002,36.536751,1458970
2004-10-27,41.290001,42.299999,41,41.73,37.278206,4148340
2004-10-28,42.23,42.5,41.365002,41.595001,37.157604,4380460
2004-10-29,41.105,41.77,41.105,41.509998,37.08168,2521220
2004-11-01,42.299999,42.299999,41.619999,42.150002,37.653397,5515780
2004-11-02,41.900002,42.290001,41.549999,42.075001,37.586403,2755500
2004-11-03,42.125,42.950001,42.125,42.794998,38.229599,4186150
2004-11-04,43.400002,43.400002,42.424999,42.505001,37.970531,1834920
2004-11-05,42.950001,43.580002,42.689999,43.255001,38.640533,2471720
2004-11-08,43.700001,45.395,43.404999,45.215,40.391426,6675380
2004-11-09,45.509998,46.099998,44.799999,45.720001,40.842556,3828210
2004-11-10,45.93,47.700001,45.93,47.34,42.28973,5799340
2004-11-11,47.130001,47.494999,46.525002,46.779999,41.789467,2549730
2004-11-12,47.200001,47.375,46.615002,46.794998,41.802868,335930
2004-11-15,46.794998,46.794998,46.794998,46.794998,41.802868,0
2004-11-16,47,48.889999,46.849998,48.404999,43.241112,5482870
2004-11-17,48.5,48.695,48.125,48.27,43.120518,4454830
2004-11-18,48.5,48.599998,47.400002,47.814999,42.714054,5061750
2004-11-19,48.150002,49.200001,47.919998,48.285,43.133915,5839780
2004-11-22,48.485001,48.595001,47.035,48.32,43.165184,5222000
2004-11-23,48.599998,48.799999,48.099998,48.73,43.531441,1806510
2004-11-24,48.700001,48.700001,48.130001,48.360001,43.200916,1834910
2004-11-25,48.799999,50.200001,48.404999,49.91,44.585556,4319670
2004-11-26,49.91,49.91,49.91,49.91,44.585556,0
2004-11-29,48.625,50.439999,42.919998,49.889999,44.567696,2695870
2004-11-30,50.200001,50.299999,49.5,49.669998,44.371159,3079190
2004-12-01,49.91,50.200001,48.165001,48.404999,43.241112,4679460
2004-12-02,49.48,49.5,48.5,48.84,43.629711,5642400
2004-12-03,49,49.5,47.720001,48.275002,43.124985,5830630
2004-12-06,48.275002,49.095001,47.5,47.66,42.575592,5796070
2004-12-07,47.900002,48.384998,47.900002,48.099998,42.968658,5271680
2004-12-08,49.195,49.195,46.91,47.139999,42.111061,2017120
2004-12-09,47.98,48,47.5,47.709999,42.620255,3331040
2004-12-10,47.5,47.5,46.450001,46.689999,41.709068,4702920
2004-12-13,47,47.66,46.900002,47.325001,42.276337,9780390
2004-12-14,47.595001,47.875,47.400002,47.514999,42.446056,3387820
2004-12-15,47.549999,48,47.200001,47.415001,42.356731,3448100
2004-12-16,47.75,48.685001,47.75,48.18,43.040119,4374890
2004-12-17,48.599998,48.759998,47.555,48.174999,43.035656,2825060
2004-12-20,48.299999,49.5,48.299999,49.244999,43.991505,3818170
2004-12-21,49.5,49.700001,49.055,49.619999,44.326508,4792920
2004-12-22,49.799999,52,48.700001,49.32,44.058502,4457640
2004-12-23,49.990002,50,48.799999,49.41,44.138889,2829850
2004-12-24,50,50.5,49.700001,50.244999,44.884823,2825330
2004-12-27,50.5,50.700001,49.724998,50.490002,45.103683,1588660
2004-12-28,50.5,52,50.5,51.869999,46.336464,2533890
2004-12-29,52.009998,52.400002,51.014999,51.509998,46.014866,1523230
2004-12-30,51.514999,52.994999,51.105,52.424999,46.832256,1996390
2004-12-31,52.099998,52.514999,51.709999,52.035,46.48386,1081150
2005-01-03,51.605,52.779999,51.605,52.525002,46.921585,1295580
2005-01-04,52.505001,53.099998,50.5,51.945,46.403465,2238060
2005-01-05,52,52,48.700001,50.005001,44.670429,3987870
2005-01-06,50.005001,50.98,47.900002,48.514999,43.339378,4829510
2005-01-07,48.799999,49.375,48.450001,49.025002,43.794971,2649000
2005-01-10,50,50.799999,48.525002,48.974998,43.750309,6612870
2005-01-11,49,49.174999,48,48.34,43.183044,2391110
2005-01-12,48.34,48.689999,47.509998,48.095001,42.964184,1418790
2005-01-13,48,50.799999,48,49.889999,44.567696,5395920
2005-01-14,49.900002,52.200001,49.224998,51.494999,46.001472,7951920
2005-01-17,52,52.900002,50.814999,52.005001,46.457058,4741790
2005-01-18,52.790001,52.790001,50,51.355,45.876404,5000060
2005-01-19,51.77,52.5,50.955002,51.889999,46.354328,4517460
2005-01-20,51.099998,52.099998,50,51.134998,45.679874,10908070
2005-01-24,51.389999,51.389999,48.599998,49.134998,43.893242,8397760
2005-01-25,52.5,53.939999,49.209999,52.060001,46.506199,10062480
2005-01-27,52.224998,54.799999,51.799999,53.764999,48.029312,12111540
2005-01-28,53.764999,54.880001,52.724998,53.985001,48.225838,4875880
2005-01-31,53.650002,57,53.5,56.459999,50.436806,6678540
2005-02-01,56.599998,56.875,55.025002,56.014999,50.039276,3864030
2005-02-02,56.494999,56.494999,55.299999,55.860001,49.90081,2302470
2005-02-03,55.900002,57.5,55.700001,57.349998,51.231857,4041190
2005-02-04,57,57.900002,56.305,56.715,50.664593,1789170
2005-02-07,56.525002,57.5,55.205002,56.174999,50.182201,1201250
2005-02-08,55.799999,57.5,55.705002,57.044998,50.959393,1757160
2005-02-09,57.200001,58.990002,57,58.810001,52.53611,3017540
2005-02-10,59,59,57.509998,57.950001,51.767849,1707700
2005-02-11,57.994999,57.994999,56.799999,57.5,51.36586,2430360
2005-02-14,56.240002,57.825001,56.240002,56.865002,50.798607,3129960
2005-02-15,57.5,57.799999,56.009998,56.25,50.249199,3171500
2005-02-16,56.5,57.299999,55.700001,56.200001,50.204536,4369080
2005-02-17,56,56.360001,55.509998,55.830002,49.874008,1507400
2005-02-18,56.195,56.700001,56,56.419998,50.40107,1616930
2005-02-21,56.889999,56.889999,55.424999,56.049999,50.070534,3108700
2005-02-22,55.599998,56.5,55.599998,56.060001,50.079472,1732660
2005-02-23,56,56.080002,55.41,55.810001,49.856152,3099060
2005-02-24,56.375,57.825001,55.904999,57.599998,51.455185,3356420
2005-02-25,57.595001,57.595001,56.209999,57.014999,50.93259,1620480
2005-02-28,57.685001,59.985001,57.125,58.73,52.464634,7445430
2005-03-01,58.700001,58.700001,57.314999,57.755001,51.593655,4230160
2005-03-02,58.200001,58.200001,57,57.674999,51.522186,1960670
2005-03-03,57.990002,58,57.43,57.610001,51.464115,2311850
2005-03-04,57.900002,59.68,57.715,58.59,52.339569,3281070
2005-03-07,59.200001,60.5,58.900002,60.115002,53.701889,4052900
2005-03-08,60.299999,62.5,60.299999,61.419998,54.867664,5478980
2005-03-09,61.895,62.5,61.025002,62.415001,55.756523,3192680
2005-03-10,62.014999,62.860001,61.224998,61.540001,54.974861,2286140
2005-03-11,62,62,60.615002,60.970001,54.465664,2609800
2005-03-14,60.970001,61.200001,60.099998,60.27,53.840343,2439160
2005-03-15,60.290001,60.290001,58.200001,59.389999,53.054226,1237030
2005-03-16,59.490002,60.400002,58.400002,59.415001,53.076557,1844750
2005-03-17,59.299999,59.299999,57.099998,57.240002,51.133595,3770730
2005-03-18,57.200001,57.395,56.209999,56.59,50.552925,1568190
2005-03-21,56.990002,57,55.599998,55.919998,49.954407,1503850
2005-03-22,55.005001,55.599998,54.555,55.174999,49.288883,2122970
2005-03-23,55,55,52.299999,53.165001,47.49332,4119130
2005-03-24,60.400002,60.400002,50.799999,51.945,46.403465,4205570
2005-03-28,52.900002,53.98,52.645,53.294998,47.609436,1043870
2005-03-29,53.400002,54.5,52.505001,53.695,47.96677,1633830
2005-03-30,53.5,53.790001,52.605,53.325001,47.63625,4288490
2005-03-31,53.889999,54.990002,53.52,54.485001,48.672501,2229640
2005-04-01,54.599998,55.700001,54.099998,55.154999,49.271011,1679830
2005-04-04,55.200001,55.389999,54.025002,55.220001,49.32909,1266340
2005-04-05,55.700001,56.200001,53.705002,53.994999,48.234776,1920270
2005-04-06,53.625,55.700001,53.625,55.334999,49.43182,2126860
2005-04-07,56,56.695,55.849998,56.314999,50.307266,2544620
2005-04-08,56.395,56.5,53.799999,54.665001,48.833298,2427150
2005-04-11,56.779999,56.779999,54.505001,55.705002,49.762352,2087170
2005-04-12,55.900002,55.994999,55,55.849998,49.891876,1226360
2005-04-13,56.5,57.349998,55.700001,56.145,50.155411,5014430
2005-04-15,56.099998,56.169998,53.299999,53.855,48.109699,2801830
2005-04-18,53.439999,53.439999,51.610001,52.035,46.48386,4476620
2005-04-19,53,53.5,52.654999,53.130001,47.462044,2845560
2005-04-20,52.224998,54.599998,52.224998,54.075001,48.30624,3143910
2005-04-21,63.224998,63.224998,52.5,54.575001,48.752892,1442560
2005-04-22,56.290001,56.290001,53.52,54.02,48.257095,1433530
2005-04-25,54.5,54.5,53.514999,54,48.239235,1414290
2005-04-26,54.09,54.369999,53.630001,53.865002,48.118637,1459550
2005-04-27,53.105,54.080002,53.105,53.744999,48.011436,1023820
2005-04-28,53.700001,54.400002,52.525002,53.985001,48.225838,2295090
2005-04-29,53.639999,54.025002,52.299999,53.5,47.792564,2036800
2005-05-02,53.5,54.025002,53.5,53.974998,48.216896,1003030
2005-05-03,53.900002,54.189999,53.705002,54.029999,48.266037,2206630
2005-05-04,53.445,54,53.25,53.915001,48.163311,747190
2005-05-05,54.400002,55.490002,54.400002,54.654999,48.824356,2677090
2005-05-06,54.674999,54.674999,53.650002,54.095001,48.3241,1448770
2005-05-09,44.799999,55.48,44.799999,54.025002,48.261578,4351770
2005-05-10,54.009998,54.494999,53.5,54.075001,48.30624,2217750
2005-05-11,53.375,53.700001,52.799999,53.5,47.792564,3011760
2005-05-12,53.5,53.990002,52.715,52.935001,47.287849,4252370
2005-05-13,52.700001,53.549999,52.700001,53.299999,47.613918,2676810
2005-05-16,53.900002,54.200001,53.450001,53.959999,48.203503,1187710
2005-05-17,55.48,55.48,53.5,53.68,47.953362,494240
2005-05-18,53.689999,53.700001,52.849998,53.494999,47.788101,2217250
2005-05-19,54.48,54.5,53.900002,54.310001,48.516171,1979140
2005-05-20,53.610001,54.395,53.599998,53.764999,48.029312,504560
2005-05-23,53.799999,55.25,53.799999,54.994999,49.128078,1087860
2005-05-24,55.009998,55.384998,53.5,54.650002,48.819893,711110
2005-05-25,54.720001,54.720001,53.715,54.025002,48.261578,1429890
2005-05-26,54.080002,54.485001,53.035,53.794998,48.459751,4656050
2005-05-27,53.849998,54.369999,53.605,54.064999,48.702969,2030150
2005-05-30,53.82,54.200001,53.299999,54.02,48.66243,914290
2005-05-31,54.400002,54.400002,53.400002,53.955002,48.603882,1860770
2005-06-01,54.150002,54.25,53.400002,53.595001,48.279591,1681810
2005-06-02,54.200001,54.314999,53.625,53.974998,48.621899,1491210
2005-06-03,54,54.700001,53.549999,54.580002,49.166889,1653760
2005-06-06,54.349998,55.700001,54.115002,55.325001,49.838009,2345180
2005-06-07,55.325001,59.994999,54.799999,58.834999,52.999893,5501720
2005-06-08,59.200001,59.48,58.200001,58.584999,52.774693,3545220
2005-06-09,58.799999,58.849998,57.5,57.91,52.16663,2000680
2005-06-10,58,58.900002,57,57.630001,51.91441,3302450
2005-06-13,58.400002,58.5,56.82,58.23,52.454899,1601210
2005-06-14,58.400002,59.490002,58.200001,59.349998,53.463821,2422830
2005-06-15,60.709999,60.709999,58,59.115002,53.252121,2332550
2005-06-16,59.200001,59.900002,59,59.544998,53.639473,16902140
2005-06-17,60,60.099998,58.799999,59.715,53.79261,1969830
2005-06-20,59.974998,60,59.310001,59.860001,53.923233,2239620
2005-06-21,59.549999,60.5,59.215,60.259998,54.283558,3704950
2005-06-22,60.389999,60.389999,58.505001,59.005001,53.15303,2354190
2005-06-23,59.84,59.84,57.5,58.055,52.297249,2488640
2005-06-24,58.5,58.735001,57.310001,58.244999,52.468407,1706020
2005-06-27,58,60.34,58,59.965,54.017818,3216400
2005-06-28,59.785,59.785,58.224998,59,53.148525,1771690
2005-06-29,59.470001,60.990002,59,60.16,54.193485,6495530
2005-06-30,60.16,64.294998,60.16,63.605,57.29681,11638930
2005-07-01,61.625,62.5,61.299999,61.805,55.675339,2249930
2005-07-04,62.294998,63.5,62,63.195,56.927483,2238610
2005-07-05,61.224998,63.990002,53.790001,63.310001,57.031067,1476640
2005-07-06,63.299999,65,62.720001,64.654999,58.242691,2335230
2005-07-07,64.510002,66.199997,63.400002,64.055,57.702183,6522690
2005-07-08,64.400002,65.400002,64.224998,65.18,58.715603,1537450
2005-07-11,65.550003,66.900002,65.5,66.394997,59.810101,2226590
2005-07-12,66.300003,67,64.815002,65.805,59.278633,3300020
