Date,Open,High,Low,Close,Adj Close,Volume,Comp_Social,Neg_Social,Neu_Social,Pos_Social,Comp_News,Pos_News,Neu_News,Neg_News
28-01-2022,1477.5,1486.699951,1460.0,1463.25,1463.25,12462604,-0.802,0.164,0.806,0.03,0.9991,0.114,0.8640000000000001,0.022
27-01-2022,1450.0,1485.0,1435.0,1474.949951,1474.949951,14308919,0.0772,0.064,0.865,0.071,0.9992,0.1169999999999999,0.862,0.021
25-01-2022,1458.650024,1495.0,1444.0,1488.050049,1488.050049,6797124,0.6233,0.061,0.848,0.091,0.9992,0.1169999999999999,0.863,0.02
24-01-2022,1509.949951,1521.25,1467.550049,1486.650024,1486.650024,5934254,0.9788,0.062,0.804,0.134,0.9992,0.1159999999999999,0.863,0.02
21-01-2022,1500.0,1529.800049,1485.599976,1521.599976,1521.599976,5768847,0.9011,0.073,0.774,0.152,0.9993,0.1169999999999999,0.86,0.023
20-01-2022,1528.449951,1528.5,1500.099976,1509.0,1509.0,7598923,0.9468,0.0,0.895,0.105,0.9993,0.1169999999999999,0.86,0.023
19-01-2022,1534.0,1539.75,1513.349976,1518.449951,1518.449951,7158813,0.8625,0.016,0.881,0.103,0.9993,0.1169999999999999,0.861,0.022
18-01-2022,1533.0,1550.900024,1523.0,1529.25,1529.25,6170576,0.9848,0.015,0.84,0.145,0.9994,0.118,0.86,0.022
17-01-2022,1530.0,1556.0,1519.150024,1521.5,1521.5,11494686,0.9914,0.04,0.882,0.077,0.9994,0.1169999999999999,0.86,0.022
14-01-2022,1530.0,1548.699951,1519.0,1545.150024,1545.150024,5604484,0.2077,0.068,0.864,0.068,0.9996,0.123,0.856,0.021
13-01-2022,1555.0,1555.0,1520.400024,1528.0,1528.0,20981948,0.9568,0.025,0.886,0.088,0.9996,0.121,0.857,0.022
12-01-2022,1568.0,1576.650024,1552.0,1556.650024,1556.650024,10542765,0.7351,0.018,0.91,0.072,0.9996,0.12,0.8590000000000001,0.021
11-01-2022,1561.550049,1568.699951,1547.800049,1565.900024,1565.900024,4194599,0.8885,0.04,0.823,0.138,0.9996,0.121,0.858,0.021
10-01-2022,1558.0,1572.0,1545.5,1559.150024,1559.150024,4428248,0.0,0.0,1.0,0.0,0.9996,0.119,0.8590000000000001,0.023
07-01-2022,1544.0,1566.75,1535.900024,1550.550049,1550.550049,5589692,0.8713,0.01,0.928,0.061,0.9996,0.1169999999999999,0.861,0.022
06-01-2022,1543.0,1554.75,1530.050049,1539.75,1539.75,4814465,0.7747,0.035,0.878,0.087,0.9996,0.113,0.8640000000000001,0.023
05-01-2022,1536.800049,1572.0,1528.099976,1564.849976,1564.849976,7166319,0.9971,0.01,0.885,0.105,0.9996,0.1119999999999999,0.865,0.023
04-01-2022,1520.0,1532.900024,1507.800049,1528.550049,1528.550049,4428676,0.9042,0.013,0.902,0.084,0.9996,0.113,0.8640000000000001,0.023
03-01-2022,1485.0,1523.0,1480.5,1519.650024,1519.650024,4534592,0.8885,0.017,0.895,0.089,0.9996,0.1119999999999999,0.865,0.023
31-12-2021,1461.5,1484.800049,1461.5,1479.400024,1479.400024,3162868,0.9658,0.0,0.915,0.085,0.9996,0.1119999999999999,0.865,0.023
30-12-2021,1458.5,1466.849976,1445.0,1461.5,1461.5,3607959,-0.6597,0.067,0.878,0.055,0.9996,0.107,0.868,0.025
29-12-2021,1456.050049,1461.0,1447.400024,1453.849976,1453.849976,3834351,0.8663,0.0,0.903,0.097,0.9996,0.106,0.8690000000000001,0.024
28-12-2021,1460.699951,1466.900024,1453.400024,1460.800049,1460.800049,2725339,0.9805,0.018,0.882,0.1,0.9996,0.106,0.8690000000000001,0.024
27-12-2021,1428.900024,1454.0,1422.150024,1450.800049,1450.800049,2352549,0.8847,0.084,0.814,0.102,0.9996,0.105,0.871,0.024
24-12-2021,1445.5,1452.0,1428.0,1438.900024,1438.900024,2780512,0.997,0.03,0.816,0.154,0.9996,0.103,0.873,0.024
23-12-2021,1453.25,1457.800049,1436.849976,1444.099976,1444.099976,4889583,0.9578,0.022,0.853,0.125,0.9996,0.103,0.873,0.024
22-12-2021,1452.300049,1456.0,1435.699951,1445.199951,1445.199951,4288742,0.9832,0.02,0.877,0.103,0.9996,0.103,0.8740000000000001,0.024
21-12-2021,1439.5,1450.75,1430.0,1441.800049,1441.800049,4559375,0.9965,0.025,0.813,0.162,0.9996,0.1009999999999999,0.875,0.023
20-12-2021,1452.0,1458.0,1414.099976,1425.650024,1425.650024,10578334,0.9758,0.012,0.835,0.153,0.9996,0.1009999999999999,0.875,0.023
17-12-2021,1497.0,1506.0,1467.699951,1473.050049,1473.050049,7497384,0.9509,0.047,0.804,0.149,0.9996,0.099,0.878,0.023
16-12-2021,1512.800049,1517.0,1494.0,1500.099976,1500.099976,6605216,0.4939,0.0,0.925,0.075,0.9996,0.098,0.879,0.023
15-12-2021,1503.0,1523.349976,1495.650024,1500.0,1500.0,5057574,-0.2453,0.046,0.904,0.049,0.9996,0.0969999999999999,0.88,0.022
14-12-2021,1502.5,1516.0,1497.050049,1502.449951,1502.449951,4595550,0.9036,0.014,0.871,0.115,0.9996,0.0969999999999999,0.8809999999999999,0.022
13-12-2021,1526.0,1537.650024,1507.199951,1511.150024,1511.150024,5161071,-0.3182,0.076,0.867,0.056,0.9996,0.096,0.883,0.022
10-12-2021,1524.900024,1528.0,1508.449951,1522.550049,1522.550049,3889692,0.9536,0.055,0.828,0.117,0.9996,0.095,0.884,0.021
09-12-2021,1545.199951,1554.699951,1522.0,1526.849976,1526.849976,5873872,0.9945,0.061,0.81,0.13,0.9997,0.095,0.884,0.021
08-12-2021,1536.0,1555.050049,1534.0,1553.800049,1553.800049,7647767,0.9423,0.021,0.892,0.088,0.9997,0.095,0.884,0.021
07-12-2021,1513.949951,1532.0,1509.900024,1525.699951,1525.699951,6213767,0.9666,0.017,0.879,0.105,0.9997,0.0969999999999999,0.882,0.021
06-12-2021,1513.0,1518.800049,1497.349976,1503.800049,1503.800049,3514766,-0.3443,0.081,0.835,0.084,0.9997,0.095,0.885,0.02
03-12-2021,1525.800049,1535.949951,1507.050049,1513.550049,1513.550049,4062347,0.9579,0.015,0.9,0.085,0.9997,0.096,0.884,0.02
02-12-2021,1504.5,1528.800049,1500.0,1525.75,1525.75,5601555,0.9697,0.044,0.829,0.128,0.9997,0.094,0.8859999999999999,0.02
01-12-2021,1495.0,1507.050049,1489.099976,1504.650024,1504.650024,4338817,0.8271,0.038,0.867,0.095,0.9997,0.093,0.8859999999999999,0.021
30-11-2021,1495.0,1529.0,1486.550049,1493.550049,1493.550049,12610771,0.7114,0.057,0.865,0.079,0.9997,0.093,0.8859999999999999,0.021
29-11-2021,1494.800049,1507.650024,1462.0,1501.25,1501.25,6495498,0.9454,0.017,0.875,0.108,0.9997,0.095,0.884,0.02
26-11-2021,1500.0,1506.699951,1485.0,1489.900024,1489.900024,9312468,-0.0985,0.06,0.869,0.071,0.9997,0.095,0.884,0.02
25-11-2021,1514.800049,1533.300049,1507.0,1525.949951,1525.949951,5125826,0.8125,0.017,0.936,0.048,0.9997,0.095,0.885,0.02
24-11-2021,1524.0,1536.349976,1514.050049,1518.050049,1518.050049,15401143,0.9331,0.006,0.922,0.072,0.9998,0.0969999999999999,0.883,0.02
23-11-2021,1502.0,1527.800049,1496.349976,1515.550049,1515.550049,5617607,0.9735,0.03,0.884,0.087,0.9998,0.0969999999999999,0.884,0.019
22-11-2021,1546.0,1552.699951,1499.050049,1515.349976,1515.349976,7630636,0.8679,0.073,0.82,0.107,0.9998,0.0969999999999999,0.883,0.019
18-11-2021,1526.050049,1543.5,1525.25,1539.400024,1539.400024,4576437,0.9899,0.032,0.837,0.131,0.9998,0.095,0.885,0.019
17-11-2021,1536.900024,1544.0,1528.5,1530.800049,1530.800049,3799439,0.9733,0.023,0.845,0.131,0.9998,0.0969999999999999,0.884,0.019
16-11-2021,1555.0,1557.199951,1541.599976,1548.0,1548.0,4122703,0.9858,0.011,0.893,0.096,0.9998,0.0969999999999999,0.884,0.019
15-11-2021,1562.099976,1571.849976,1554.400024,1557.25,1557.25,4766797,0.7456,0.017,0.917,0.066,0.9998,0.0969999999999999,0.883,0.02
12-11-2021,1550.0,1559.050049,1545.050049,1553.0,1553.0,7457046,0.9317,0.0,0.874,0.126,0.9998,0.096,0.885,0.019
11-11-2021,1550.050049,1554.900024,1535.599976,1548.300049,1548.300049,3999702,0.5736,0.061,0.861,0.078,0.9998,0.0969999999999999,0.885,0.018
10-11-2021,1568.0,1569.0,1550.0,1555.25,1555.25,6857063,0.9566,0.057,0.812,0.131,0.9998,0.096,0.8859999999999999,0.018
09-11-2021,1594.599976,1594.599976,1569.050049,1572.25,1572.25,6347738,0.5,0.06,0.87,0.07,0.9998,0.096,0.8859999999999999,0.019
08-11-2021,1592.099976,1604.699951,1570.449951,1600.25,1600.25,9471790,0.8481,0.031,0.833,0.136,0.9998,0.096,0.885,0.019
04-11-2021,1595.0,1597.849976,1590.099976,1593.949951,1593.949951,548404,0.8979,0.0,0.886,0.114,0.9998,0.096,0.885,0.019
03-11-2021,1605.099976,1609.900024,1575.550049,1581.449951,1581.449951,5103669,0.8625,0.025,0.85,0.124,0.9998,0.096,0.885,0.019
02-11-2021,1606.0,1622.0,1600.050049,1606.75,1606.75,6618861,0.6808,0.033,0.872,0.095,0.9998,0.098,0.883,0.018
01-11-2021,1585.0,1611.0,1583.550049,1605.300049,1605.300049,4061160,0.9882,0.071,0.76,0.169,0.9998,0.1,0.882,0.019
29-10-2021,1590.0,1602.0,1560.0,1582.849976,1582.849976,6203437,-0.3182,0.08,0.92,0.0,0.9998,0.1009999999999999,0.8809999999999999,0.018
28-10-2021,1650.0,1650.0,1587.150024,1593.599976,1593.599976,8898875,-0.2695,0.055,0.92,0.024,0.9998,0.102,0.88,0.018
27-10-2021,1652.75,1665.050049,1637.300049,1642.800049,1642.800049,6624821,-0.2732,0.069,0.868,0.063,0.9998,0.102,0.88,0.018
26-10-2021,1650.0,1673.849976,1646.349976,1652.75,1652.75,6045328,0.9236,0.0,0.923,0.077,0.9998,0.1009999999999999,0.882,0.018
25-10-2021,1690.0,1690.0,1613.800049,1657.0,1657.0,8213383,0.9493,0.042,0.881,0.076,0.9999,0.099,0.884,0.017
22-10-2021,1680.099976,1708.0,1670.75,1680.75,1680.75,6087777,0.9902,0.008,0.867,0.124,0.9999,0.1,0.883,0.017
21-10-2021,1671.800049,1681.949951,1660.849976,1676.300049,1676.300049,4869095,0.9814,0.0,0.892,0.108,0.9999,0.1,0.883,0.017
20-10-2021,1689.099976,1698.75,1664.449951,1673.849976,1673.849976,5454284,0.9259,0.009,0.928,0.063,0.9999,0.1,0.884,0.016
19-10-2021,1675.449951,1692.449951,1671.0,1688.699951,1688.699951,4493770,-0.6923,0.104,0.806,0.09,0.9999,0.098,0.8859999999999999,0.016
18-10-2021,1705.0,1725.0,1667.050049,1670.300049,1670.300049,14428228,0.9993,0.035,0.831,0.134,0.9999,0.0969999999999999,0.887,0.016
14-10-2021,1638.0,1690.0,1638.0,1687.400024,1687.400024,7378644,0.9892,0.0,0.919,0.081,0.9999,0.1009999999999999,0.883,0.016
13-10-2021,1637.0,1648.0,1630.0,1639.400024,1639.400024,3112822,0.4019,0.032,0.921,0.046,0.9999,0.1,0.884,0.016
12-10-2021,1625.0,1641.550049,1625.0,1629.599976,1629.599976,4088473,0.5366,0.048,0.88,0.072,0.9999,0.1,0.885,0.016
11-10-2021,1599.900024,1645.0,1599.0,1633.800049,1633.800049,6540424,0.9741,0.005,0.903,0.092,0.9999,0.099,0.885,0.015
07-10-2021,1626.599976,1627.699951,1607.0,1610.5,1610.5,5632862,-0.128,0.071,0.874,0.055,0.9999,0.099,0.885,0.016
06-10-2021,1596.0,1626.849976,1587.0,1614.900024,1614.900024,9300415,0.8602,0.022,0.908,0.07,0.9999,0.0969999999999999,0.887,0.016
05-10-2021,1592.0,1597.5,1576.25,1595.449951,1595.449951,5128589,0.9627,0.01,0.885,0.106,0.9999,0.098,0.8859999999999999,0.015
04-10-2021,1589.0,1601.349976,1583.599976,1585.75,1585.75,3525514,-0.2204,0.091,0.808,0.101,0.9999,0.099,0.8859999999999999,0.015
01-10-2021,1583.0,1589.0,1565.25,1582.699951,1582.699951,5564298,0.3678,0.027,0.918,0.055,0.9999,0.0969999999999999,0.8859999999999999,0.017
30-09-2021,1586.0,1606.349976,1583.099976,1594.949951,1594.949951,7987674,0.988,0.038,0.82,0.143,0.9999,0.099,0.885,0.017
29-09-2021,1597.0,1606.599976,1585.150024,1593.849976,1593.849976,8131518,0.9224,0.08,0.8,0.12,0.9999,0.098,0.8859999999999999,0.016
28-09-2021,1632.0,1632.0,1582.0,1615.050049,1615.050049,6386895,0.4125,0.083,0.828,0.089,0.9999,0.096,0.887,0.016
27-09-2021,1615.699951,1635.5,1608.0,1625.099976,1625.099976,8207731,0.9794,0.031,0.891,0.078,0.9999,0.096,0.888,0.017
24-09-2021,1579.0,1607.949951,1575.0,1601.550049,1601.550049,10403351,0.7865,0.037,0.907,0.056,0.9999,0.0969999999999999,0.888,0.016
23-09-2021,1542.0,1572.0,1542.0,1570.0,1570.0,6832152,0.9783,0.036,0.871,0.093,0.9999,0.096,0.889,0.015
22-09-2021,1549.0,1550.150024,1530.0,1533.699951,1533.699951,5291101,-0.7003,0.077,0.869,0.054,0.9999,0.096,0.889,0.016
21-09-2021,1562.0,1568.650024,1528.949951,1551.949951,1551.949951,7387498,0.9845,0.034,0.786,0.181,0.9999,0.095,0.89,0.016
20-09-2021,1564.0,1581.699951,1558.0,1559.849976,1559.849976,4390805,0.9454,0.041,0.873,0.086,0.9999,0.095,0.889,0.015
17-09-2021,1569.0,1589.0,1559.199951,1582.150024,1582.150024,10249051,0.9915,0.005,0.848,0.147,0.9999,0.095,0.889,0.015
16-09-2021,1537.75,1564.300049,1536.300049,1559.949951,1559.949951,5130275,0.875,0.014,0.93,0.056,0.9999,0.095,0.89,0.015
15-09-2021,1535.0,1554.800049,1535.0,1546.800049,1546.800049,7411499,0.91,0.034,0.868,0.098,0.9999,0.094,0.8909999999999999,0.015
14-09-2021,1560.0,1564.5,1546.599976,1548.550049,1548.550049,4879253,-0.7184,0.073,0.866,0.061,0.9999,0.094,0.8909999999999999,0.015
13-09-2021,1562.0,1584.0,1553.650024,1555.550049,1555.550049,4479582,0.8415,0.075,0.803,0.122,0.9999,0.094,0.8909999999999999,0.015
09-09-2021,1574.0,1579.449951,1561.0,1568.599976,1568.599976,4125474,0.5413,0.073,0.827,0.101,0.9999,0.094,0.8909999999999999,0.015
08-09-2021,1571.949951,1580.5,1565.599976,1576.400024,1576.400024,3362040,0.9944,0.039,0.766,0.195,0.9999,0.095,0.8909999999999999,0.0139999999999999
07-09-2021,1562.5,1582.0,1555.199951,1569.25,1569.25,3622748,0.8402,0.0,0.762,0.238,0.9999,0.095,0.8909999999999999,0.0139999999999999
06-09-2021,1579.949951,1580.949951,1561.949951,1565.699951,1565.699951,3938448,0.9545,0.045,0.828,0.127,0.9999,0.095,0.8909999999999999,0.0139999999999999
03-09-2021,1586.099976,1598.0,1568.300049,1576.050049,1576.050049,5367667,0.9715,0.048,0.814,0.138,0.9999,0.098,0.888,0.0139999999999999
02-09-2021,1574.099976,1592.0,1571.25,1589.0,1589.0,4809262,0.2732,0.08,0.836,0.084,0.9999,0.098,0.888,0.0139999999999999
01-09-2021,1575.0,1598.0,1574.5,1579.099976,1579.099976,6211279,0.9927,0.013,0.865,0.122,0.9999,0.0969999999999999,0.889,0.0139999999999999
31-08-2021,1563.5,1583.349976,1562.199951,1581.400024,1581.400024,6031288,0.986,0.0,0.847,0.153,0.9999,0.0969999999999999,0.889,0.0139999999999999
30-08-2021,1555.599976,1570.0,1551.599976,1568.25,1568.25,4524583,0.9893,0.026,0.821,0.153,0.9999,0.0969999999999999,0.89,0.0139999999999999
27-08-2021,1552.0,1558.650024,1545.25,1548.449951,1548.449951,3191069,0.8613,0.068,0.826,0.106,0.9999,0.0969999999999999,0.889,0.0139999999999999
26-08-2021,1550.0,1571.0,1543.449951,1554.800049,1554.800049,5559501,0.4195,0.044,0.91,0.046,0.9999,0.096,0.89,0.0139999999999999
25-08-2021,1552.099976,1564.800049,1548.0,1557.400024,1557.400024,3863987,0.9814,0.042,0.846,0.111,0.9999,0.098,0.889,0.0139999999999999
24-08-2021,1530.0,1564.5,1527.449951,1558.849976,1558.849976,9190657,0.9856,0.035,0.862,0.103,0.9999,0.0969999999999999,0.89,0.013
23-08-2021,1529.849976,1533.150024,1508.650024,1524.599976,1524.599976,5421527,0.9393,0.042,0.846,0.112,0.9999,0.099,0.8859999999999999,0.015
20-08-2021,1486.050049,1519.800049,1486.050049,1514.75,1514.75,6575203,0.9894,0.023,0.846,0.131,0.9999,0.099,0.8859999999999999,0.015
18-08-2021,1556.699951,1565.349976,1508.349976,1513.0,1513.0,11492966,0.999,0.059,0.799,0.142,1.0,0.102,0.883,0.015
17-08-2021,1517.199951,1524.0,1505.300049,1514.650024,1514.650024,4141333,0.9022,0.061,0.826,0.113,1.0,0.102,0.882,0.016
16-08-2021,1526.150024,1535.0,1521.449951,1530.599976,1530.599976,3126389,0.946,0.038,0.854,0.108,1.0,0.1009999999999999,0.883,0.016
13-08-2021,1501.199951,1531.0,1501.0,1526.199951,1526.199951,8329214,0.9928,0.0,0.867,0.133,1.0,0.1009999999999999,0.883,0.016
12-08-2021,1497.0,1507.599976,1489.300049,1501.400024,1501.400024,4298837,0.9501,0.021,0.78,0.199,1.0,0.1009999999999999,0.883,0.016
11-08-2021,1514.900024,1518.849976,1491.050049,1494.949951,1494.949951,6292893,-0.7595,0.116,0.804,0.08,1.0,0.102,0.882,0.016
10-08-2021,1489.0,1519.75,1489.0,1507.650024,1507.650024,7419173,0.9674,0.027,0.846,0.126,1.0,0.1009999999999999,0.883,0.016
06-08-2021,1483.550049,1500.0,1474.0,1492.650024,1492.650024,6669635,0.4019,0.0,0.976,0.024,1.0,0.102,0.883,0.015
05-08-2021,1467.099976,1507.050049,1457.400024,1484.849976,1484.849976,9411204,0.7579,0.015,0.942,0.044,1.0,0.102,0.883,0.015
04-08-2021,1441.0,1474.5,1440.0,1465.300049,1465.300049,11026974,0.9886,0.022,0.818,0.16,1.0,0.1009999999999999,0.884,0.015
03-08-2021,1410.0,1439.900024,1410.0,1434.699951,1434.699951,6016560,0.8519,0.017,0.927,0.056,1.0,0.102,0.882,0.016
02-08-2021,1435.0,1435.0,1416.25,1422.650024,1422.650024,6629393,-0.2263,0.049,0.922,0.029,1.0,0.102,0.882,0.016
30-07-2021,1419.0,1431.75,1407.949951,1426.449951,1426.449951,5827744,0.887,0.061,0.822,0.117,1.0,0.103,0.8809999999999999,0.016
29-07-2021,1428.25,1429.949951,1413.300049,1418.25,1418.25,6851115,0.9118,0.026,0.897,0.077,1.0,0.103,0.882,0.016
28-07-2021,1435.050049,1438.699951,1404.0,1417.300049,1417.300049,10335171,0.8924,0.056,0.842,0.102,1.0,0.103,0.882,0.016
27-07-2021,1436.099976,1449.900024,1436.099976,1439.75,1439.75,11200715,0.9409,0.103,0.738,0.158,1.0,0.102,0.8809999999999999,0.016
26-07-2021,1430.0,1444.0,1428.099976,1434.550049,1434.550049,6583583,0.501,0.081,0.826,0.094,1.0,0.103,0.8809999999999999,0.016
23-07-2021,1451.5,1457.449951,1435.300049,1442.75,1442.75,6563342,0.8093,0.055,0.856,0.089,1.0,0.104,0.88,0.016
22-07-2021,1456.099976,1468.5,1445.0,1448.699951,1448.699951,6603557,0.872,0.0,0.918,0.082,1.0,0.104,0.88,0.016
20-07-2021,1442.0,1454.0,1436.150024,1443.150024,1443.150024,12087125,0.9782,0.076,0.796,0.127,1.0,0.104,0.88,0.016
19-07-2021,1487.0,1488.849976,1466.0,1471.0,1471.0,12555800,0.9758,0.076,0.83,0.093,1.0,0.104,0.879,0.017
16-07-2021,1527.949951,1529.949951,1518.800049,1522.349976,1522.349976,2585314,0.9393,0.059,0.824,0.118,1.0,0.106,0.8740000000000001,0.019
15-07-2021,1505.0,1526.75,1499.650024,1520.699951,1520.699951,5219401,0.7269,0.038,0.88,0.082,1.0,0.106,0.875,0.019
14-07-2021,1497.5,1507.349976,1491.099976,1499.150024,1499.150024,4894247,0.9413,0.025,0.835,0.139,1.0,0.106,0.875,0.019
13-07-2021,1496.099976,1506.099976,1484.099976,1501.849976,1501.849976,9089071,0.8626,0.102,0.775,0.123,1.0,0.106,0.875,0.019
12-07-2021,1502.0,1502.0,1484.0,1487.0,1487.0,7229489,0.8851,0.054,0.841,0.105,1.0,0.106,0.875,0.019
09-07-2021,1512.550049,1516.0,1497.5,1502.0,1502.0,5347921,0.8779,0.056,0.743,0.201,1.0,0.106,0.875,0.019
08-07-2021,1525.0,1537.699951,1513.449951,1520.449951,1520.449951,4210461,0.9538,0.052,0.817,0.131,1.0,0.105,0.875,0.02
07-07-2021,1534.0,1545.349976,1527.699951,1539.5,1539.5,4814595,0.5423,0.0,0.951,0.049,1.0,0.106,0.875,0.019
06-07-2021,1497.0,1540.0,1496.0,1534.699951,1534.699951,8834516,0.9968,0.032,0.82,0.148,1.0,0.106,0.875,0.02
05-07-2021,1489.949951,1504.5,1484.550049,1495.449951,1495.449951,3686941,0.9136,0.015,0.904,0.081,1.0,0.105,0.875,0.02
02-07-2021,1485.0,1489.25,1477.0,1480.400024,1480.400024,7413518,0.0,0.0,1.0,0.0,1.0,0.106,0.875,0.02
01-07-2021,1502.0,1502.0,1483.0,1486.75,1486.75,8455721,-0.1531,0.049,0.907,0.044,1.0,0.105,0.875,0.02
30-06-2021,1498.0,1509.0,1494.099976,1497.900024,1497.900024,4839511,0.5859,0.0,0.972,0.028,1.0,0.106,0.8740000000000001,0.02
29-06-2021,1507.0,1508.199951,1492.150024,1502.050049,1502.050049,5485846,0.8923,0.037,0.896,0.067,1.0,0.105,0.8740000000000001,0.02
28-06-2021,1520.0,1523.0,1505.0,1508.349976,1501.849976,4678393,0.8231,0.011,0.931,0.058,1.0,0.105,0.8740000000000001,0.02
25-06-2021,1511.099976,1522.0,1507.0,1515.099976,1508.570923,5191588,0.9878,0.012,0.824,0.164,1.0,0.106,0.8740000000000001,0.02
24-06-2021,1490.0,1513.449951,1488.0,1506.25,1499.759033,7392512,0.9714,0.015,0.883,0.102,1.0,0.105,0.8740000000000001,0.02
23-06-2021,1490.0,1497.800049,1478.599976,1485.5,1479.098511,3922434,0.9628,0.031,0.861,0.107,1.0,0.106,0.873,0.021
22-06-2021,1497.0,1508.0,1480.0,1483.800049,1477.405884,7183412,0.7635,0.023,0.916,0.061,1.0,0.105,0.8740000000000001,0.021
21-06-2021,1461.349976,1491.800049,1459.0,1488.699951,1482.284668,3630236,0.8316,0.04,0.888,0.072,1.0,0.105,0.873,0.022
18-06-2021,1469.5,1490.0,1455.0,1479.800049,1473.423096,5969030,0.2468,0.051,0.892,0.058,1.0,0.105,0.873,0.022
17-06-2021,1466.0,1478.75,1460.0,1466.099976,1459.781982,4641901,0.9741,0.0,0.799,0.201,1.0,0.105,0.873,0.022
16-06-2021,1488.0,1494.0,1478.099976,1484.599976,1478.202271,3851049,0.997,0.023,0.683,0.293,1.0,0.105,0.873,0.022
15-06-2021,1486.0,1496.0,1474.800049,1490.25,1483.828003,3784801,0.9941,0.032,0.853,0.115,1.0,0.104,0.873,0.022
